subject,metadata.category.set,metadata.category.len,metadata.category.set_f,metadata.category.len_f,metadata.category.valid,metadata.category.reasons,metadata.unit.value,metadata.unit.valid,metadata.unit.reasons,metadata.dims.shape,metadata.dims.value,metadata.dims.xyz_m,metadata.dims.prod,metadata.dims.prod_m,metadata.dims.valid,metadata.dims.reasons,metadata.valid,metadata.reasons,paths.source_mesh.exists,paths.source_mesh.fsize,paths.source_mesh.valid,paths.source_mesh.reasons,paths.source_mask.exists,paths.source_mask.fsize,paths.source_mask.valid,paths.source_mask.reasons,paths.valid,paths.reasons,artifacts.scene.geometries,artifacts.scene.mesh.vertices,artifacts.scene.mesh.bbox_min,artifacts.scene.mesh.bbox_max,artifacts.scene.mesh.extent,artifacts.scene.mesh.faces,artifacts.scene.mesh.surface_area,artifacts.scene.mesh.boundary_edges,artifacts.scene.mesh.interior_edges,artifacts.scene.mesh.nonmanifold_edges,artifacts.scene.mesh.euler_number,artifacts.scene.mesh.watertight,artifacts.scene.mesh.components,artifacts.scene.mesh.volume,artifacts.scene.mesh.ch_volume,artifacts.scene.mesh.convexity,artifacts.scene.mesh.valid,artifacts.scene.mesh.reasons,artifacts.scene.repair.vertices,artifacts.scene.repair.bbox_min,artifacts.scene.repair.bbox_max,artifacts.scene.repair.extent,artifacts.scene.repair.faces,artifacts.scene.repair.surface_area,artifacts.scene.repair.boundary_edges,artifacts.scene.repair.interior_edges,artifacts.scene.repair.nonmanifold_edges,artifacts.scene.repair.euler_number,artifacts.scene.repair.watertight,artifacts.scene.repair.components,artifacts.scene.repair.volume,artifacts.scene.repair.ch_volume,artifacts.scene.repair.convexity,artifacts.scene.repair.valid,artifacts.scene.repair.reasons,artifacts.scene.valid,artifacts.scene.reasons,artifacts.binvox.dims,artifacts.binvox.translate,artifacts.binvox.scale,artifacts.binvox.axis_order,artifacts.binvox.array.ndim,artifacts.binvox.array.shape,artifacts.binvox.array.dtype,artifacts.binvox.array.min,artifacts.binvox.array.max,artifacts.binvox.array.sum,artifacts.binvox.array.mean,artifacts.binvox.array.nonzero,artifacts.binvox.array.nans,artifacts.binvox.array.components,artifacts.binvox.array.thickness_p5,artifacts.binvox.array.thickness_p50,artifacts.binvox.array.thickness_p95,artifacts.binvox.array.area_p5,artifacts.binvox.array.area_p50,artifacts.binvox.array.area_p95,artifacts.binvox.array.valid,artifacts.binvox.array.reasons,artifacts.binvox.clean.ndim,artifacts.binvox.clean.shape,artifacts.binvox.clean.dtype,artifacts.binvox.clean.min,artifacts.binvox.clean.max,artifacts.binvox.clean.sum,artifacts.binvox.clean.mean,artifacts.binvox.clean.nonzero,artifacts.binvox.clean.nans,artifacts.binvox.clean.components,artifacts.binvox.clean.thickness_p5,artifacts.binvox.clean.thickness_p50,artifacts.binvox.clean.thickness_p95,artifacts.binvox.clean.area_p5,artifacts.binvox.clean.area_p50,artifacts.binvox.clean.area_p95,artifacts.binvox.clean.valid,artifacts.binvox.clean.reasons,artifacts.binvox.valid,artifacts.binvox.reasons,artifacts.valid,artifacts.reasons,valid,reasons,artifacts.scene.exc,paths.source_mask.exc,source_path,job_name,job_id,dims_error
wss.e20fabdd9dedc47c2ea5ec1d7dac50b9,{'TrashBin'},1,{'TrashBin'},1,True,(),0.0044572288815155,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,67644,True,(),True,51362,True,(),True,(),5,1071,[ 755.156 -245.449    0.   ],[ 867.047 -148.037  162.72 ],[111.891  97.412 162.72 ],357,155085.93570119658,1071,0,0,357,False,357,617128.1118994405,1132675.5609743216,0.544841023468883,True,(),147.0,[ 755.156 -245.449    0.   ],[ 867.047 -148.037  162.72 ],[111.891  97.412 162.72 ],290.0,68989.92625573548,0.0,435.0,0.0,2.0,True,1.0,1114893.0561388198,1118527.6332480607,0.996750570123434,True,(),True,(),[128 128 128],[-755.156  245.449   -0.   ],0.00614553,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,546947.0,0.2608046531677246,546947.0,0.0,35.0,1.4142135623730951,6.4031242374328485,13.152946437965904,0.1176513671875,0.2642822265625,0.6221069335937499,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,547112.0,0.2608833312988281,547112.0,0.0,1.0,1.4142135623730951,12.0,31.76476034853718,0.139404296875,0.26434326171875,0.6237670898437498,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/8ed2df4f8d7239aa/output.csv,8ed2df4f8d7239aa,35732835,
wss.e27a0c4865bd3ed18d39f88600062ebd,"{'Ipod', '_StanfordSceneDBModels'}",2,{'Ipod'},1,True,(),0.0009130088700244,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,170165,True,(),True,51142,True,(),True,(),5,2454,[1.07416e+02 1.80349e+01 7.38921e-16],[252.416   39.8349 206.5   ],[145.   21.8 206.5],818,152980.7238787014,2454,0,0,818,False,818,609999.8086131248,632729.723394888,0.9640764232478178,True,(),336.0,[1.07416e+02 1.80849e+01 7.38921e-16],[252.416   39.8349 206.5   ],[145.    21.75 206.5 ],668.0,79441.40993255141,0.0,1002.0,0.0,2.0,True,1.0,609999.8086131248,631992.5274656247,0.965200982770012,True,(),True,(),[128 128 128],[-1.07416e+02 -1.80349e+01 -7.38921e-16],0.00484262,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,156013.0,0.0743927955627441,156013.0,0.0,1.0,1.0,5.830951894845301,13.0,0.07525634765625,0.0753173828125,0.6574676513671874,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,156021.0,0.0743966102600097,156021.0,0.0,1.0,1.0,6.0,13.0,0.07525634765625,0.0753173828125,0.657501220703125,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/8ed2df4f8d7239aa/output.csv,8ed2df4f8d7239aa,35732835,
wss.e2fa40ab7861ae8f697c5ac8ee0368d6,"{'Sideboard', 'Cabinet'}",2,"{'Sideboard', 'Cabinet'}",2,True,(),0.0212921620590476,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,168025,True,(),True,32866,True,(),True,(),3,2484,[-68.8856   12.7344   -3.93701],[ 6.70499 32.0257  24.7259 ],[75.59059 19.2913  28.66291],828,11497.314750766023,2484,0,0,828,False,828,36082.09052782508,41523.888142155054,0.8689477826426023,True,(),230.0,[-68.8856   12.7344   -3.54331],[ 6.70499 32.0257  24.7259 ],[75.59059 19.2913  28.26921],456.0,7643.521269587147,0.0,684.0,0.0,2.0,True,1.0,36063.13771440165,40455.10389188314,0.8914360425517858,True,(),True,(),[128 128 128],[ 68.8856  -12.7344    3.93701],0.0132292,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,177562.0,0.0846681594848632,177562.0,0.0,2.0,1.0,7.0,16.0,0.08453369140625,0.0845947265625,0.3284637451171875,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,177580.0,0.0846767425537109,177580.0,0.0,1.0,1.0,8.0,19.0,0.0845947265625,0.0845947265625,0.328558349609375,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/8ed2df4f8d7239aa/output.csv,8ed2df4f8d7239aa,35732835,
wss.e301a0fef95e78e78c9affdacaf55648,{'Ball'},1,{'Ball'},1,True,(),0.004898621192969,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,708648,True,(),True,54013,True,(),True,(),4,8964,[184.048    125.139      0.340461],[262.959  204.731   79.2517],[78.911    79.592    78.911239],2988,19479.077990873237,8964,0,0,2988,False,2988,252885.9686964491,252888.29150955591,0.9999908148649628,True,(),1496.0,[184.048    125.139      0.340461],[262.959  204.731   79.2517],[78.911    79.592    78.911239],2988.0,19479.07799087324,0.0,4482.0,0.0,2.0,True,1.0,252885.96869644907,252888.29150955591,0.9999908148649628,True,(),True,(),[128 128 128],[-184.048    -125.139      -0.340461],0.0125641,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,1051804.0,0.5015392303466797,1051804.0,0.0,7.0,1.4142135623730951,12.328828005937952,27.65863337187866,0.0700439453125,0.56988525390625,0.761834716796875,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,1051802.0,0.5015382766723633,1051802.0,0.0,1.0,1.4142135623730951,13.038404810405298,39.63584236521283,0.0700439453125,0.56988525390625,0.761834716796875,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/8ed2df4f8d7239aa/output.csv,8ed2df4f8d7239aa,35732835,
wss.e30544437ef416e4c71d122a09a9b97d,{'Mirror'},1,{'Mirror'},1,True,(),0.0063188118125737,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,14283,True,(),True,45957,True,(),True,(),3,252,[ 93.2794   -25.1968     0.375547],[246.823   0.    183.053],[153.5436    25.1968   182.677453],84,165281.47649288157,252,0,0,84,False,84,-1.5522042910257974e-10,,,False,"('zero volume',)",8.0,[ 93.27940369 -24.80319977   0.37554699],[246.82299805   0.         183.05299377],[153.54359436  24.80319977 182.67744678],12.0,72776.61887453236,0.0,18.0,0.0,2.0,True,1.0,695703.7544719757,695703.7544719757,1.0,True,(),True,(),[128 128 128],[-93.2794    25.1968    -0.375547],0.00547413,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,133404.0,0.0636119842529296,133404.0,0.0,5.0,1.0,5.0,13.0,0.037353515625,0.048736572265625,0.42486572265625,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,125676.0,0.0599269866943359,125676.0,0.0,1.0,1.0,5.0,14.0,0.037353515625,0.0386962890625,0.4249267578125,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/8ed2df4f8d7239aa/output.csv,8ed2df4f8d7239aa,35732835,
wss.e3287950481e9811cf48ae153052b71a,{'Desk'},1,{'Desk'},1,True,(),0.0158629627187799,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,123366,True,(),True,28208,True,(),True,(),3,1680,[ 0.00000e+00  0.00000e+00 -1.06581e-14],[90.5512 39.3701 29.9213],[90.5512 39.3701 29.9213],560,29133.27476391853,1680,0,0,560,False,560,9.701276818911234e-12,,,False,"('zero volume',)",134.0,[0. 0. 0.],[90.55120087 39.37009811 29.92130089],[90.55120087 39.37009811 29.92130089],264.0,14496.857687572305,0.0,396.0,0.0,2.0,True,1.0,54064.94193728518,106669.72677942326,0.5068442900306966,True,(),True,(),[128 128 128],[-0.00000e+00 -0.00000e+00  1.06581e-14],0.0110435,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,152918.0,0.0729169845581054,152918.0,0.0,7.0,1.0,4.898979485566356,13.45362404707371,0.0185546875,0.13482666015625,0.2597259521484375,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,152966.0,0.0729398727416992,152966.0,0.0,1.0,1.0,5.830951894845301,16.97056274847714,0.0185546875,0.13671875,0.259765625,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/8ed2df4f8d7239aa/output.csv,8ed2df4f8d7239aa,35732835,
wss.e3694ae657167c79bec436d295978d,"{'Xbox', 'VideoGameConsole'}",2,"{'Xbox', 'VideoGameConsole'}",2,True,(),0.0114400687758235,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,42936,True,(),True,30058,True,(),True,(),6,714,[ 42.8593 226.569    0.    ],[ 49.2968 249.881   24.3906],[ 6.4375 23.312  24.3906],238,1793.2765635063324,714,0,0,238,False,238,3507.058650741014,3556.143168576042,0.9861972604846831,True,(),116.0,[ 42.8593 226.569    0.    ],[ 49.2968 249.881   23.3125],[ 6.4375 23.312  23.3125],228.0,1690.8015692897775,0.0,342.0,0.0,2.0,True,1.0,3437.2732995722668,3450.080807338543,0.9962877658578216,True,(),True,(),[128 128 128],[ -42.8593 -226.569    -0.    ],0.0409994,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,508568.0,0.2425041198730468,508568.0,0.0,21.0,1.0,8.602325267042627,27.0,0.0001220703125,0.25299072265625,0.91314697265625,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,508653.0,0.2425446510314941,508653.0,0.0,1.0,1.0,11.704699910719626,30.0,0.245849609375,0.253173828125,0.9133819580078124,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/8ed2df4f8d7239aa/output.csv,8ed2df4f8d7239aa,35732835,
wss.e36a8ccec595b66ff7f3ea2d20b5023,"{'Desktop', 'Computer', '_StanfordSceneDBModels'}",3,"{'Desktop', 'Computer'}",2,True,(),0.0296620608736007,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,1294647,True,(),True,58745,True,(),True,(),2,16572,[53.3167  19.7945  -3.81671],[67.4263 37.2945 17.    ],[14.1096  17.5     20.81671],5524,2811.745645266826,16572,0,0,5524,False,5524,-983.9371560965192,3341.3749279242297,-0.2944707425298641,True,(),584.0,[60.1763 21.0445  0.    ],[67.4263 37.2945 17.    ],[ 7.25 16.25 17.  ],1164.0,1037.5460982670627,0.0,1746.0,0.0,2.0,True,1.0,1999.026488734689,2002.8125,0.99810965266828,True,(),True,(),[128 128 128],[-53.3167  -19.7945    3.81671],0.0480383,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,508036.0,0.2422504425048828,508036.0,0.0,3.0,1.0,7.0,20.0,0.00909423828125,0.2889404296875,0.66744384765625,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,493645.0,0.2353882789611816,493645.0,0.0,1.0,1.0,7.071067811865476,20.0,0.046295166015625,0.28839111328125,0.66925048828125,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/8ed2df4f8d7239aa/output.csv,8ed2df4f8d7239aa,35732835,
wss.e3e3a8d78286b63c30c7a28148301012,"{'MediaPlayer', '_StanfordSceneDBModels'}",2,{'MediaPlayer'},1,True,(),0.0013051241839984,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,1837025,True,(),True,22103,True,(),True,(),8,27852,[-348.865 -375.512    0.   ],[-60.6146   -6.26149  57.5    ],[288.2504  369.25051  57.5    ],9284,300403.79176460963,27852,0,0,9284,False,9284,5970997.761788987,6052573.728576261,0.9865221027540522,True,(),374.0,[-348.865 -375.512    0.   ],[-60.6146   -6.26149  56.5    ],[288.2504  369.25051  56.5    ],744.0,285812.3046663944,0.0,1116.0,0.0,2.0,True,1.0,5970904.250947922,5995951.519802772,0.9958226365286432,True,(),True,(),[128 128 128],[348.865 375.512  -0.   ],0.00270819,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,254139.0,0.1211829185485839,254139.0,0.0,3.0,1.0,9.0,19.0,0.1220703125,0.1220703125,0.775146484375,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,254137.0,0.1211819648742675,254137.0,0.0,1.0,1.0,9.0,19.0,0.1220703125,0.1220703125,0.775146484375,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/8ed2df4f8d7239aa/output.csv,8ed2df4f8d7239aa,35732835,
wss.e3fd8d13a6b73f536df81a265441e426,{'ChestOfDrawers'},1,{'ChestOfDrawers'},1,True,(),0.0163392609678199,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,133920,True,(),True,59060,True,(),True,(),5,1536,[ 1.87302e+01  1.59802e+01 -1.42109e-14],[88.6677 62.5892 60.4615],[69.9375 46.609  60.4615],512,33091.44543676815,1536,0,0,512,False,512,9.701276818911234e-12,,,False,"('zero volume',)",13.0,[18.73019981 15.98019981 -0.        ],[88.66770172 61.16770172 26.63339996],[69.93750191 45.18750191 26.63339996],22.0,11655.326731364668,0.0,33.0,0.0,2.0,True,1.0,74291.51422226382,74291.51422226381,1.0000000000000002,True,(),True,(),[128 128 128],[-1.87302e+01 -1.59802e+01  1.42109e-14],0.0142985,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,1088519.0,0.5190463066101074,1088519.0,0.0,8.0,2.8284271247461903,16.911534525287763,44.0,0.37890625,0.6361083984375,0.85931396484375,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,1088528.0,0.5190505981445312,1088528.0,0.0,1.0,2.8284271247461903,24.33105012119288,57.0,0.48671875,0.646484375,0.859375,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/8ed2df4f8d7239aa/output.csv,8ed2df4f8d7239aa,35732835,
wss.e403646bb3e1e75850e961cdc6fb5c30,"{'MilkCarton', 'FoodItem'}",2,"{'MilkCarton', 'FoodItem'}",2,True,(),0.0009832939897206,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,1321593,True,(),True,37253,True,(),True,(),5,22728,[ 0.   -0.05  0.  ],[141.5  141.55 339.6 ],[141.5 141.6 339.6],7576,218193.51022225883,22728,0,0,7576,False,7576,5950492.920986206,6216361.549992293,0.95723082918071,True,(),106.0,[0. 0. 0.],[141.5   141.5   325.064],[141.5   141.5   325.064],208.0,208371.3892891668,0.0,312.0,0.0,2.0,True,1.0,5950492.920986206,6074716.066142342,0.9795507898964204,True,(),True,(),[128 128 128],[-0.    0.05 -0.  ],0.00294464,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,315485.0,0.1504349708557129,315485.0,0.0,2.0,1.4142135623730951,13.0,38.0,0.0593353271484375,0.17144775390625,0.37847900390625,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,314870.0,0.1501417160034179,314870.0,0.0,1.0,1.4142135623730951,13.0,38.0,0.1008026123046875,0.17144775390625,0.37847900390625,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/8ed2df4f8d7239aa/output.csv,8ed2df4f8d7239aa,35732835,
wss.e46596cc63efe6f8bee2958e154aa7ab,{'Desk'},1,{'Desk'},1,True,(),0.0214881716053031,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,1016666,True,(),True,39470,True,(),True,(),3,11184,[0. 0. 0.],[63.25 29.5  30.5 ],[63.25 29.5  30.5 ],3728,22194.70595615577,11184,0,0,3728,False,3728,6.6696278130014735e-12,,,False,"('zero volume',)",197.0,[46.25  1.5   0.  ],[61.25       27.5        28.28289986],[15.         26.         28.28289986],390.0,2018.687693981078,0.0,585.0,0.0,2.0,True,1.0,5046.828039052544,5281.840944395245,0.9555054936684374,True,(),True,(),[128 128 128],[-0. -0. -0.],0.0158103,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,277063.0,0.1321139335632324,277063.0,0.0,1.0,1.0,5.0,13.0,0.0155029296875,0.199859619140625,0.3467559814453125,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,277065.0,0.1321148872375488,277065.0,0.0,1.0,1.0,5.0,13.0,0.0155029296875,0.199859619140625,0.3467559814453125,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/8ed2df4f8d7239aa/output.csv,8ed2df4f8d7239aa,35732835,
wss.e4d08f8012c3de4d566636e42679cc7f,"{'_StanfordSceneDBModels', 'MediaPlayer'}",2,{'MediaPlayer'},1,True,(),0.0244997572823617,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,372450,True,(),True,36772,True,(),True,(),9,4722,[ 0.   -0.75 -0.75],[25.5745 16.75   10.25  ],[25.5745 17.5    11.    ],1574,3666.182568685331,4722,0,0,1574,False,1574,1.2114753644709708e-12,,,False,"('zero volume',)",364.0,[ 0.   -0.75 -0.75],[25.57449913 16.75       10.25      ],[25.57449913 17.5        11.        ],724.0,1761.7447045870138,0.0,1086.0,0.0,2.0,True,1.0,4415.508901434369,4744.114140739685,0.9307341203105874,True,(),True,(),[128 128 128],[-0.    0.75  0.75],0.0391014,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,558221.0,0.2661805152893066,558221.0,0.0,2.0,1.0,9.055385138137416,21.354156504062622,0.261474609375,0.271484375,0.666259765625,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,558224.0,0.2661819458007812,558224.0,0.0,1.0,1.0,10.0,23.0,0.261474609375,0.271484375,0.666259765625,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/5cee72db8af3ec4a/output.csv,5cee72db8af3ec4a,35732836,
wss.e519a53461b3b75b66f3eac0b0a36798,{'TrashBin'},1,{'TrashBin'},1,True,(),0.0247903633738339,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,38434,True,(),True,49130,True,(),True,(),6,492,[-9.84252 -9.84252  0.     ],[ 9.84252  9.84252 28.1499 ],[19.68504 19.68504 28.1499 ],164,2195.7626192068906,492,0,0,164,False,164,7964.617139239074,8000.487885759834,0.9955164301186424,True,(),81.0,[-9.84252 -9.84252  0.     ],[ 9.84252  9.84252 27.1657 ],[19.68504 19.68504 27.1657 ],158.0,2190.141256819939,0.0,237.0,0.0,2.0,True,1.0,7963.0854734205395,7963.08550884419,0.999999995551517,True,(),True,(),[128 128 128],[ 9.84252  9.84252 -0.     ],0.0355241,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,749295.0,0.3572916984558105,749295.0,0.0,12.0,1.4142135623730951,10.770329614269007,24.75883680627989,0.1269805908203125,0.37969970703125,0.6576507568359374,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,749274.0,0.3572816848754883,749274.0,0.0,1.0,1.4142135623730951,12.0,33.1058907144937,0.2019195556640625,0.37969970703125,0.6602539062499998,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/5cee72db8af3ec4a/output.csv,5cee72db8af3ec4a,35732836,
wss.e5bd1675d43422bb61706e18472540d6,"{'Dresser', 'ChestOfDrawers'}",2,"{'Dresser', 'ChestOfDrawers'}",2,True,(),0.0381964693792063,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,239905,True,(),True,52341,True,(),True,(),2,3480,[-1.25000e+00 -7.50000e-01 -2.15535e-15],[30.   18.25 39.  ],[31.25 19.   39.  ],1160,9748.49461058476,3480,0,0,1160,False,1160,0.0,,,False,"('zero volume',)",132.0,[-1.25000e+00 -5.00000e-01 -2.15535e-15],[30.   18.25 39.  ],[31.25 18.75 39.  ],260.0,4853.711574350153,0.0,390.0,0.0,2.0,True,1.0,19081.88991887933,21667.388671875,0.8806732646859408,True,(),True,(),[128 128 128],[1.25000e+00 7.50000e-01 2.15535e-15],0.025641,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,675299.0,0.3220076560974121,675299.0,0.0,5.0,1.0,9.0,22.0,0.00738525390625,0.439849853515625,0.68597412109375,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,675312.0,0.3220138549804687,675312.0,0.0,1.0,1.0,10.0,26.0,0.02655029296875,0.43988037109375,0.68597412109375,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/5cee72db8af3ec4a/output.csv,5cee72db8af3ec4a,35732836,
wss.e5c1a7e9bb2dd0d65a31d91ec836a511,{'Speaker'},1,{'Speaker'},1,True,(),0.046508030281312,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,245325,True,(),True,45741,True,(),True,(),5,3792,[ 0.      -0.19685  0.     ],[ 7.28346  9.84252 12.2868 ],[ 7.28346 10.03937 12.2868 ],1264,1195.0231221680683,3792,0,0,1264,False,1264,2.3684757858670007e-14,,,False,"('zero volume',)",281.0,[ 0.      -0.19685  0.     ],[ 7.28346014  9.84251976 12.28680038],[ 7.28346014 10.03936976 12.28680038],558.0,593.598708179191,0.0,837.0,0.0,2.0,True,1.0,856.7405548411512,893.8633166809122,0.9584693082857398,True,(),True,(),[128 128 128],[-0.       0.19685 -0.     ],0.0813882,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,994648.0,0.4742851257324219,994648.0,0.0,4.0,2.0,16.583123951777,39.67366884975475,0.460089111328125,0.59375,0.8056243896484375,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,994652.0,0.4742870330810547,994652.0,0.0,1.0,2.0,18.0,45.0,0.46044921875,0.59375,0.80565185546875,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/5cee72db8af3ec4a/output.csv,5cee72db8af3ec4a,35732836,
wss.e5c31d3b8bed5d1925c70fb1df3f879b,"{'CellPhone', '_Attributes'}",2,{'CellPhone'},1,True,(),0.0007589643700265,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,470721,True,(),True,36252,True,(),True,(),6,6288,[-26.4865  -1.25     0.    ],[108.25   26.    322.532],[134.7365  27.25   322.532 ],2096,178592.45832692296,6288,0,0,2096,False,2096,945.783083826934,1108737.70398193,0.0008530268975522,True,(),492.0,[-26.4865  -1.25     0.    ],[108.25   25.5   322.532],[134.7365  26.75   322.532 ],980.0,108775.16523014812,0.0,1470.0,0.0,2.0,True,1.0,1047778.8218631038,1099206.9773211763,0.9532134015529944,True,(),True,(),[128 128 128],[26.4865  1.25   -0.    ],0.00310047,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,70089.0,0.0334210395812988,70089.0,0.0,1.0,1.0,3.605551275463989,9.0,0.0322601318359375,0.034912109375,0.3250244140624984,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,70098.0,0.0334253311157226,70098.0,0.0,1.0,1.0,4.0,9.0,0.0322601318359375,0.034912109375,0.3250244140624984,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/5cee72db8af3ec4a/output.csv,5cee72db8af3ec4a,35732836,
wss.e63d7f11e27eaf4619ad9ccaa9f508a0,{'MediaPlayer'},1,{'MediaPlayer'},1,True,(),0.0014477207694902,True,(),,,,,,False,"('missing dims',)",False,"('missing dims',)",True,1379430,True,(),True,30715,True,(),True,(),9,20649,[ 0.      -1.81894  0.     ],[449.6   138.803 171.5  ],[449.6     140.62194 171.5    ],6883,392937.826834297,20649,0,0,6883,False,6883,6399700.329303858,9333940.414971665,0.6856375812126165,True,(),463.0,[0. 0. 0.],[125.01999664 111.71299744 148.07099915],[125.01999664 111.71299744 148.07099915],922.0,106459.83279847149,0.0,1383.0,0.0,2.0,True,1.0,1570963.3382685594,1942572.2175247185,0.8087026696337324,True,(),True,(),[128 128 128],[-0.       1.81894 -0.     ],0.0022242,xyz,3.0,"(128, 128, 128)",bool,0.0,1.0,148424.0,0.0707740783691406,148424.0,0.0,3.0,1.0,4.123105625617661,12.0,0.053192138671875,0.1160888671875,0.28570556640625,True,(),3.0,"(128, 128, 128)",bool,0.0,1.0,74222.0,0.0353918075561523,74222.0,0.0,1.0,1.0,5.0,14.0,0.08642578125,0.1146240234375,0.117828369140625,True,(),True,(),True,(),False,"('missing dims',)",,,/ocean/projects/asc170022p/mtragoza/lung-project/notebooks/shapenet/2025-10-30_validate/5cee72db8af3ec4a/output.csv,5cee72db8af3ec4a,35732836,
